FDD58,OUT046,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.76,0.0,0.05935224099999999,101.87,1997.0,1692.0954019917517
FDN04,OUT046,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.8,1.0,0.014087057,180.3344,1997.0,2974.982321844398
FDV45,OUT018,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16.75,0.0,0.045230944,187.9556,2009.0,2698.8118456846787
NCL18,OUT019,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.650589581133403,0.0,0.293417759,194.6136,1985.0,1091.7582639164157
FDR12,OUT027,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.650589581133403,1.0,0.031382044,171.3764,1985.0,4226.711134386853
FDG20,OUT017,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.5,1.0,0.12639886,177.0028,2007.0,2904.8803477172332
FDZ55,OUT035,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.055,0.0,0.025403897999999998,160.99200000000002,2004.0,2627.893321929907
FDQ49,OUT027,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.650589581133403,1.0,0.039057677,155.963,1985.0,3984.695622628735
FDN33,OUT046,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.305,1.0,0.123115764,95.6436,1997.0,1630.2381871582875
FDN27,OUT049,1.0,0.0,0.0,0.0,1.0,0.0,0.0,20.85,0.0,0.039624006,117.2808,1999.0,1935.5364236850237
FDW20,OUT010,0.0,0.0,1.0,1.0,0.0,0.0,0.0,20.75,0.0,0.040421193,122.17299999999999,1998.0,73.14520640714909
DRG27,OUT049,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.895,0.0,0.10527411099999999,39.9138,1999.0,721.6212626391389
DRI25,OUT045,0.0,1.0,0.0,0.0,1.0,0.0,0.0,19.6,0.0,0.033970195,55.1614,2002.0,961.5723174075756
FDA44,OUT035,0.0,1.0,0.0,0.0,1.0,0.0,0.0,19.7,0.0,0.053212652,57.893,2004.0,1005.9778038583954
NCR17,OUT035,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.8,0.0,0.024378706,114.5492,2004.0,1902.814406032643
FDU04,OUT019,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.650589581133403,0.0,0.009714595,120.0414,1985.0,11.473978165021435
FDF41,OUT049,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.15,0.0,0.131383762,246.046,1999.0,3919.5411492659096
FDB56,OUT035,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.75,1.0,0.07461309,187.4556,2004.0,3075.872919469508
NCP18,OUT027,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.650589581133403,0.0,0.028459761,149.9708,1985.0,3842.441500799161
FDB56,OUT046,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.75,1.0,0.07462720099999999,187.8556,1997.0,3077.097116639934
FDT28,OUT045,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.3,0.0,0.063695084,151.0708,2002.0,2450.117333680899
FDD10,OUT027,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.650589581133403,1.0,0.045797829000000005,178.5344,1985.0,4334.02486027118
FDW57,OUT049,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.31,1.0,0.11585722300000001,179.1028,1999.0,2936.9692214432253
DRB48,OUT013,0.0,0.0,1.0,0.0,1.0,0.0,0.0,16.75,1.0,0.024832806000000002,38.7822,1987.0,724.9435495580601
FDP09,OUT018,0.0,0.0,1.0,0.0,0.0,1.0,0.0,19.75,0.0,0.034027909,212.0902,2009.0,3075.3926056856944
FDH14,OUT013,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17.1,1.0,0.046769599999999995,141.1838,1987.0,2311.9664129229623
FDA47,OUT013,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.5,1.0,0.11657670199999999,163.121,1987.0,2638.3248121340803
FDG12,OUT045,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.635,1.0,0.0,121.3098,2002.0,2061.7584011947547
DRE60,OUT019,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.650589581133403,0.0,0.278974075,225.372,1985.0,1574.4685705414959
DRK49,OUT013,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14.15,0.0,0.035913805,41.4138,1987.0,712.6168773124482
FDD03,OUT046,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.3,0.0,0.079806266,232.53,1997.0,3715.560637083192
FDS52,OUT017,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.89,0.0,0.005505481,102.4016,2007.0,1730.874511863869
FDW39,OUT019,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.650589581133403,1.0,0.064625342,176.937,1985.0,933.318491975986
FDX34,OUT027,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.650589581133403,0.0,0.071636937,121.7098,1985.0,3390.4774089160255
FDV11,OUT045,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.1,1.0,0.0,173.2054,2002.0,2867.544985223516
FDD17,OUT049,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.5,0.0,0.032677677999999995,239.0906,1999.0,3842.507073270517
FDZ16,OUT017,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16.85,1.0,0.160760054,192.4478,2007.0,3134.550651859641
FDZ46,OUT035,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.485,0.0,0.06911065,109.0228,2004.0,1805.8361908175175
DRA12,OUT017,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.6,0.0,0.041177505,140.3154,2007.0,2308.840221336208
FDY58,OUT018,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.65,0.0,0.040081193,227.0694,2009.0,3312.5557033959703
NCF19,OUT017,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.035307322,47.5034,2007.0,865.25370195289
DRJ13,OUT045,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.65,0.0,0.063017847,159.0578,2002.0,2575.0581050719447
FDB14,OUT010,0.0,0.0,1.0,1.0,0.0,0.0,0.0,20.25,1.0,0.171938781,92.512,1998.0,-373.1960356429727
FDJ38,OUT035,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.6,1.0,0.040197932,190.153,2004.0,3127.674714133913
FDW11,OUT017,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.6,0.0,0.049058014000000004,62.7194,2007.0,1098.4311450255718
FDL40,OUT035,0.0,1.0,0.0,0.0,1.0,0.0,0.0,17.7,0.0,0.01161096,95.041,2004.0,1597.2149125559317
DRI49,OUT046,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.15,0.0,0.183507295,82.4276,1997.0,1349.9238845888722
FDV38,OUT017,0.0,1.0,0.0,0.0,1.0,0.0,0.0,19.25,0.0,0.102349519,52.7956,2007.0,924.2081160381531
DRG23,OUT013,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.88,0.0,0.08670898699999999,151.7682,1987.0,2419.253653115771
NCP30,OUT045,0.0,1.0,0.0,0.0,1.0,0.0,0.0,20.5,0.0,0.032835147,40.2822,2002.0,729.7156200000227
FDY25,OUT027,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.650589581133403,0.0,0.033809913,180.5976,1985.0,4317.513221434952
NCH54,OUT046,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.5,0.0,0.07266912,160.292,1997.0,2593.340046683372
NCR53,OUT027,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.650589581133403,0.0,0.144338493,224.4404,1985.0,4968.53117945062
FDS52,OUT010,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.89,0.0,0.009163216,101.7016,1998.0,-228.1151057424895
FDG02,OUT018,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.855,0.0,0.011307038,188.5188,2009.0,2723.5069520681263
NCO26,OUT046,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.235,0.0,0.076855628,116.0492,1997.0,1908.168505546264
FDH35,OUT027,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.650589581133403,0.0,0.059956876,165.4526,1985.0,4074.4570550191347
FDB51,OUT045,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.92,0.0,0.038532062,60.5852,2002.0,1053.7345903375117
FDX44,OUT017,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.3,0.0,0.043209581,90.8172,2007.0,1539.6677804357132
NCN07,OUT010,0.0,0.0,1.0,1.0,0.0,0.0,0.0,18.5,0.0,0.056816465,132.1284,1998.0,225.0361786136673
NCC31,OUT035,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.02,0.0,0.019866705,154.5972,2004.0,2528.5453337241997
NCX54,OUT017,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.195,0.0,0.048331717,105.1622,2007.0,1761.51817178093
NCO55,OUT045,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.8,0.0,0.091221855,105.5938,2002.0,1735.03285405713
NCC30,OUT049,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.6,0.0,0.027622076000000002,177.6344,1999.0,2881.120932187612
FDI16,OUT035,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,1.0,0.0,53.06399999999999,2004.0,1001.9355110241013
FDP16,OUT049,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.6,0.0,0.039355947,246.3802,1999.0,3946.130752853389
FDB11,OUT035,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.060836524,226.8404,2004.0,3635.4518212647035
NCB06,OUT035,0.0,1.0,0.0,0.0,1.0,0.0,0.0,17.6,0.0,0.082316506,160.692,2004.0,2598.9091081546467
FDA45,OUT035,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21.25,0.0,0.155350299,178.237,2004.0,2848.692627561788
NCO26,OUT035,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.235,0.0,0.076841095,117.5492,2004.0,1936.5102800674358
DRJ25,OUT017,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.6,0.0,0.151419185,50.3692,2007.0,875.9104897158595
FDR28,OUT018,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13.85,1.0,0.026001976,161.52100000000002,2009.0,2346.9679947761015
FDI04,OUT018,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13.65,1.0,0.073209447,197.6426,2009.0,2895.8643392059967
DRK12,OUT027,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.650589581133403,0.0,0.041683481,31.29,1985.0,1991.9175043154191
FDX20,OUT046,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.365,0.0,0.042560252,226.172,1997.0,3631.380563710105
NCI18,OUT018,0.0,0.0,1.0,0.0,0.0,1.0,0.0,18.35,0.0,0.014081156000000001,223.5746,2009.0,3260.734358804424
FDB36,OUT018,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.465,1.0,0.0,132.5626,2009.0,1909.6766305725978
FDN13,OUT017,0.0,1.0,0.0,0.0,1.0,0.0,0.0,18.6,0.0,0.152918384,99.8358,2007.0,1642.3803136416027
DRD24,OUT017,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.85,0.0,0.030969273999999998,140.9154,2007.0,2319.4540371837156
FDQ28,OUT013,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,1.0,0.06037677599999999,154.5656,1987.0,2518.569747974303
FDM22,OUT013,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,1.0,0.04192285,54.763999999999996,1987.0,970.7718501211293
FDR07,OUT027,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.650589581133403,0.0,0.077367431,97.0094,1985.0,3004.4965261367033
FDV25,OUT018,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.905,0.0,0.045838211,222.5456,2009.0,3244.635755281255
DRF49,OUT046,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.27,0.0,0.071077939,114.2518,1997.0,1881.8061317405845
FDW51,OUT046,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.155,1.0,0.09465987099999999,214.55599999999998,1997.0,3488.7754991144902
DRL01,OUT017,0.0,1.0,0.0,0.0,1.0,0.0,0.0,19.5,1.0,0.077608838,233.4958,2007.0,3794.891978302876
FDP25,OUT017,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.2,0.0,0.021327477,216.8824,2007.0,3503.3342987900305
FDL50,OUT018,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12.15,1.0,0.042485444000000004,125.0046,2009.0,1775.294940712036
NCB30,OUT027,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.650589581133403,0.0,0.025578526,198.8084,1985.0,4603.215977167283
FDW11,OUT018,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12.6,0.0,0.048980800000000005,61.9194,2009.0,739.4688688518418
NCM43,OUT035,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.5,0.0,0.019471688,164.821,2004.0,2683.1236912508975
FDK44,OUT017,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16.6,0.0,0.122918852,173.0738,2007.0,2791.9359842345148
FDM15,OUT013,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.8,1.0,0.057373797000000004,151.4366,1987.0,2472.2980370758087
FDS31,OUT013,0.0,0.0,1.0,0.0,1.0,0.0,0.0,13.1,1.0,0.044155597000000005,178.8318,1987.0,2901.3995776124757
FDI32,OUT010,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17.7,0.0,0.291865402,115.1834,1998.0,-104.46297757634238
FDR47,OUT010,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17.85,0.0,0.0,196.5794,1998.0,1244.468346588752
FDB35,OUT045,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.3,1.0,0.064750025,92.6804,2002.0,1593.9246497552795
NCU05,OUT010,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11.8,0.0,0.098312421,81.4618,1998.0,-570.3234847061622
DRY23,OUT019,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.650589581133403,1.0,0.191013663,42.1112,1985.0,-1200.4007456887293
FDO24,OUT045,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.1,0.0,0.176573035,157.4604,2002.0,2519.2337934579864
FDQ28,OUT027,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.650589581133403,1.0,0.060134441,153.0656,1985.0,3933.6561294470393
FDV39,OUT045,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.3,0.0,0.0072946519999999996,198.1426,2002.0,3199.9583447283403
NCO17,OUT019,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.650589581133403,0.0,0.128478462,117.944,1985.0,-54.708421238859046
FDU50,OUT013,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.75,1.0,0.075107656,112.8176,1987.0,1870.6583929538447
FDT12,OUT027,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.650589581133403,1.0,0.049381405999999996,226.8062,1985.0,5084.16895321937
FDK58,OUT018,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.35,1.0,0.045165795999999994,100.0016,2009.0,1386.0378691309706
FDO08,OUT019,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.650589581133403,1.0,0.09415375,165.7526,1985.0,750.938035247309
NCW29,OUT049,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.028907832,130.431,1999.0,2148.0827585544703
FDE04,OUT045,0.0,1.0,0.0,0.0,1.0,0.0,0.0,19.75,1.0,0.018059621,179.766,2002.0,2956.9312714032803
NCB19,OUT049,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.525,0.0,0.09043609400000001,85.0882,1999.0,1430.4617019044126
FDV15,OUT049,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.3,0.0,0.146399712,103.9648,1999.0,1705.6984535747124
FDL58,OUT049,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.78,1.0,0.07426435599999999,264.7568,1999.0,4283.382811939624
FDA08,OUT045,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.85,1.0,0.050186725999999994,164.1526,2002.0,2710.536381548698
